Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
cf42f026-37e4-4ed3-7f3c-4a4e6c9037ad,1977-11-23,,999-68-7404,S99981440,X3127037X,Mrs.,Mignon230,Berneice173,Moen819,,Howell947,M,black,hispanic,F,Santa Ana  California  US,479 Ruecker Glen Apt 16,Laguna Niguel,California,Orange County,6059.0,92677,33.52477864502087,-117.68756001549032,329803.57,981049.49,186719
1e78f13a-9d5b-96f9-ce6b-a2eacf8b47b5,2000-03-06,,999-62-4071,S99923070,X32581520X,Ms.,Krystyna791,,McGlynn426,,,,black,nonhispanic,F,Hayward  California  US,801 Nitzsche Ferry Unit 14,Isla Vista,California,Santa Barbara County,6083.0,93117,34.512549368005466,-120.0346128294823,5154.54,169182.72,5713
6f89b26d-3243-d131-f5a6-2cc73559cfe1,1982-01-24,,999-67-3893,S99922721,X7970874X,Mrs.,Denisse335,Melani888,Morissette863,,Koss676,M,white,hispanic,F,Elk Grove  California  US,588 O'Hara Ferry Suite 46,Yorba Linda,California,Orange County,6059.0,92887,33.85316912305278,-117.74702694865972,213306.99,111438.77,969154
e2288bc3-0f96-8c26-0395-40d89daee53a,1952-05-14,2021-04-15,999-30-8345,S99953178,X62225471X,Mr.,Jerónimo599,,Amador986,,,S,other,hispanic,M,Bogota  Bogota  CO,137 Gaylord Orchard Unit 26,Rancho Cucamonga,California,San Bernardino County,6071.0,92336,34.161554354217735,-117.6059144838303,108609.64,971775.51,41800
e7703f2e-093a-3bcd-fe76-0d4052c99db9,1970-02-03,,999-30-1790,S99930947,X11176067X,Mr.,Luis923,Víctor493,Araña824,,,S,native,hispanic,M,Bogota  Bogota  CO,209 Cremin Rapid Suite 31,Fresno,California,Fresno County,6019.0,93730,36.79484930605739,-119.83823946817864,284379.67,74065.7,76566
771d29fc-d5a9-a9c0-3ac7-81b3a0fb5515,2006-01-31,,999-62-1761,S99981384,,Mr.,Marty115,Ahmad985,Hammes673,,,,white,nonhispanic,M,Santa Barbara  California  US,530 Boyer Brook,Los Angeles,California,Los Angeles County,6037.0,91335,33.849199148474845,-118.2909581049591,13238.88,943522.96,37162
cab14658-7604-eda4-c60f-249017f69e15,1967-05-21,2024-11-14,999-81-7656,S99917361,X72950430X,Mrs.,Elsa29,Yolanda648,Alvarez441,,Mondragón635,M,white,hispanic,F,San Jose  San Jose  CR,879 Grady Track,Sacramento,California,Sacramento County,6067.0,95835,38.67010829947851,-121.3532295666116,275227.97,1694604.07,31791
5e7c6d79-7004-b1e1-36e0-eec82d331052,1952-05-02,,999-41-9977,S99954491,X23934132X,Mrs.,Etta748,Marylyn194,Wilderman619,,Hermiston71,M,white,hispanic,F,Walnut Creek  California  US,201 Rippin Row,Los Angeles,California,Los Angeles County,6037.0,91436,34.09494058757485,-118.3086511771367,474036.95,1327367.11,145458
616d5243-2221-01c7-2882-7baf6b8e9d05,1964-01-30,,999-77-7433,S99987699,X39501819X,Mr.,José María211,Eduardo902,Ruiz676,,,S,white,hispanic,M,Puebla  Puebla  MX,609 D'Amore Crossroad Suite 73,Chula Vista,California,San Diego County,6073.0,91910,32.682120911137815,-117.0272699137708,92242.94,123398.61,27667
bc7a72a4-d204-c2c0-afcb-73dbdd25250a,1977-11-24,,999-98-1217,S99926717,X71990500X,Ms.,Masako522,June482,Rohan584,,,S,white,nonhispanic,F,Los Angeles  California  US,586 Hahn Ville,Los Angeles,California,Los Angeles County,6037.0,90290,34.059124353560755,-118.19063485210444,336155.25,1137950.25,394372
c29480a8-a027-1514-29b4-8da1a4f443c6,1956-06-17,,999-53-2143,S99988133,X55571778X,Ms.,Gisela897,Yuki258,Bauch723,,,S,asian,nonhispanic,F,Los Angeles  California  US,843 Murphy Boulevard Suite 92,Los Angeles,California,Los Angeles County,6037.0,90501,34.178079906085266,-118.41884602191055,18433.57,1485605.55,22184
42a0e6c7-99e6-b811-7a6d-973d690998af,1952-08-10,,999-54-1090,S99931597,X33446787X,Mr.,Chas63,,Fay398,,,M,asian,hispanic,M,Torrance  California  US,692 Connelly Flat Suite 40,Brea,California,Orange County,6059.0,92870,33.93702726219669,-117.76571574839149,186625.84,390819.82,39336
aed81c28-de5e-61c7-fd37-6368fe795659,2008-01-24,,999-12-4331,S99943697,,,Randall756,,Bogisich202,,,,white,nonhispanic,M,Palo Alto  California  US,909 Rolfson Rest Suite 39,Grass Valley,California,Nevada County,6057.0,95945,39.06300512919048,-121.14250259010493,68144.25,0.0,66936
92e5c372-05d1-ccef-ba5e-ffda93586686,1968-03-25,,999-98-9261,S99984476,X48605068X,Mrs.,Orpha286,,Blick895,,Kohler843,M,white,hispanic,F,Rancho Cucamonga  California  US,984 Kuhn Fort,Fair Oaks,California,Sacramento County,6067.0,95628,38.62307696924039,-121.2917685341682,356878.6,852060.19,772959
a4ec996c-2003-c7b0-8276-b5a71757d127,1963-06-29,,999-53-3530,S99989229,X53641142X,Ms.,Bobette685,,Marvin195,,,S,white,nonhispanic,F,Hesperia  California  US,484 Johnson Green Apt 56,East San Gabriel,California,Los Angeles County,,0,34.15817330279689,-118.0329748484546,1178870.56,661532.37,113240
78b9a11d-cdb1-8974-e622-5c56c22f54e6,2021-08-11,,999-51-8624,,,,Pasquale620,Hunter736,Prosacco716,,,,white,nonhispanic,M,Fair Oaks  California  US,928 Stoltenberg Frontage road Apt 2,Redwood City,California,San Mateo County,6081.0,94002,37.52953618393229,-122.22430655657092,26488.41,11504.53,167150
76355572-82b2-bd08-431d-ef97e810b539,2009-08-27,,999-26-2240,S99946566,,,Felipa93,Ima629,Miller503,,,,white,nonhispanic,F,Bakersfield  California  US,475 Schmeler Port,Fowler,California,Fresno County,6019.0,93625,36.67220277334511,-119.66104913718836,69147.46,0.0,83324
fae696bd-eddd-08ab-a299-a7f665d3a25c,2000-05-15,,999-34-3679,S99944136,X33658515X,Mr.,Salvador46,Rene434,Rippin620,,,,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,624 Lynch Mews Unit 49,Moraga,California,Contra Costa County,6013.0,94549,37.844568248853946,-122.2047638076574,36841.09,42056.5,896636
7e74be26-ee31-1471-0856-aac4ca6b015a,1965-08-26,,999-62-7946,S99980261,X73623999X,Mr.,Carol737,Avery919,Strosin214,,,S,asian,nonhispanic,M,Los Angeles  California  US,298 Sipes Flat Suite 41,West Covina,California,Los Angeles County,6037.0,91790,34.03504941591416,-117.82187520701297,183297.81,100310.26,143477
780b6a65-ab17-1a93-e1a5-0b681dada27f,1975-11-08,,999-74-8927,S99930824,X13946872X,Mr.,Laurence43,Cristobal567,Stanton715,,,S,white,nonhispanic,M,Hemet  California  US,391 Baumbach Walk Apt 3,San Jose,California,Santa Clara County,6085.0,95032,37.34938325749351,-121.9970183038194,118690.19,186733.87,872329
aeadcd4c-8829-9cfe-0554-cf6cba866ba7,1979-04-03,,999-99-5366,S99986826,X82479350X,Mrs.,Raquel318,Francisca486,Aguirre875,,Chapa957,M,white,hispanic,F,Santo Domingo  National District  DO,1001 Macejkovic Drive,Bell Gardens,California,Los Angeles County,6037.0,90040,33.922190106300945,-118.18789628640232,646445.16,1212822.77,48125
12b00252-1dfe-b6ae-7b42-7922bfea99ab,1972-08-07,,999-66-5729,S99949907,X27158089X,Ms.,Daria61,Gillian484,Yost751,,,S,white,nonhispanic,F,Lincoln  California  US,244 Pagac Center Unit 29,Anaheim,California,Orange County,6059.0,92870,33.76296657429346,-117.88150148769354,16097.82,1054237.85,18202
8a64dfaa-4044-00f3-24b6-170e5115b735,1988-07-29,,999-21-5518,S99934031,X49152276X,Mr.,Timoteo39,Diego848,Salas880,,,D,black,hispanic,M,Santo Domingo  National District  DO,417 MacGyver Bay Suite 65,Hayward,California,Alameda County,6001.0,94542,37.6420811460152,-122.11839970095544,128078.82,35913.94,120897
812d0e63-581d-9d7c-29a7-c5625616b58f,1998-11-19,,999-74-4357,S99996090,X45844213X,Ms.,Josette398,,Kozey370,,,,white,nonhispanic,F,Los Angeles  California  US,665 Kessler Mews,Santa Ana,California,Orange County,6059.0,92606,33.79466169639478,-117.83586109983116,104772.18,311679.32,84571
37321dcd-0523-009a-b955-c243ffc22490,1990-06-21,,999-11-9716,S99915357,X43496401X,Mrs.,Casandra937,Latia151,Hodkiewicz467,,Quitzon246,M,white,nonhispanic,F,Los Angeles  California  US,167 Morissette Byway Suite 34,Rialto,California,San Bernardino County,6071.0,92316,34.15421924354288,-117.48877256728495,138814.1,221344.71,48460
cdc0b385-f35d-12ce-007a-f0e4549d2b7c,2002-09-18,,999-45-7823,S99962885,X89282273X,Mr.,Nicolas769,,Carter549,,,,white,nonhispanic,M,Los Angeles  California  US,864 Schiller Extension Suite 76,Irvine,California,Orange County,6059.0,92660,33.72870255276037,-117.76729480165298,17174.91,124281.93,32204
eb8b3ea5-eb35-3f2c-b003-bee8ae7de9d1,2022-05-24,,999-40-4993,,,,Antwan357,Delbert384,Crist667,,,,white,nonhispanic,M,Indian Wells  California  US,706 Klein Rue,Burbank,California,Los Angeles County,6085.0,95128,34.18697209030538,-118.42992626495294,836.76,22381.39,28516
bcb4bea7-927d-d587-f395-047170a9f978,1949-12-30,,999-95-1023,S99949841,X41061584X,Mr.,Nicolás801,,Tejada731,,,M,asian,hispanic,M,Salisbury  Saint Joseph Parish  DM,597 Wolf Dale Suite 42,Glendale,California,Los Angeles County,6037.0,91208,34.156700779524584,-118.2739809818082,307628.39,196848.17,59633
e73b401d-9e1d-2e8b-505b-68a9f37d0683,1967-05-21,,999-80-6731,S99962787,X8662866X,Mrs.,Dorotea472,Margarita164,Esquivel546,,Chacón810,W,white,hispanic,F,Santo Domingo  National District  DO,743 Monahan Lane Suite 23,Sacramento,California,Sacramento County,6067.0,95821,38.5845600340826,-121.41977854947194,345616.57,1065682.36,31791
b91065c7-b6f3-4bac-db52-61ae11ce8247,1962-02-23,,999-87-7462,S99989501,X32767317X,Mrs.,Carlota980,,Campos61,,Lara964,M,native,hispanic,F,Lima  Lima Province  PE,207 Johnson Landing,Bell Gardens,California,Los Angeles County,6037.0,90201,34.01786215425052,-118.17049028775338,1145052.24,489281.02,71075
1ed35ea0-ad02-9586-fa46-044aeea137a9,1976-09-08,,999-52-6470,S99945602,X81323647X,Ms.,Elsa29,Carlota980,Córdova800,PhD,,S,asian,hispanic,F,Marigot  Saint Andrew Parish  DM,637 Considine Overpass,Los Angeles,California,Los Angeles County,6037.0,91423,34.31215439890585,-118.2535879437894,591353.03,1064698.83,59758
3cfe5670-0c4f-0b9d-285b-c7755a5c3a2d,1952-03-14,,999-23-2105,S99911373,X31745309X,Mrs.,Ashton21,Sena221,Goodwin327,,Maggio310,D,white,nonhispanic,F,Daly City  California  US,1019 Zboncak Knoll,Del Aire,California,Los Angeles County,,0,33.885426436424844,-118.3482019868369,816041.94,543860.77,37656
1a7b9129-71e1-8145-222a-9810cb3edd17,1954-05-16,,999-38-5303,S99940882,X13231500X,Mr.,Enrique929,José3,Cortez851,,,M,white,hispanic,M,Caracas  Capital District  VE,1068 Blanda Avenue Apt 68,Los Angeles,California,Los Angeles County,6037.0,90018,34.067176829902245,-118.38978503334918,81565.05,302781.43,27924
8b06d034-19d9-d4a9-e0c9-1de348752a1e,1983-11-14,,999-54-4346,S99915348,X64778058X,Mr.,Juan Carlos348,Mateo562,Ojeda263,,,M,white,hispanic,M,Havana  Havana  CU,1026 Greenfelder Annex Unit 77,Stockton,California,San Joaquin County,6077.0,95211,38.17005361452237,-121.33591452693103,125772.52,52935.58,61432
b6cbc053-04ed-b1b1-2706-586e112e6221,1986-05-11,,999-51-3209,S99987682,X5565827X,Mrs.,Tracey100,Katelin466,Altenwerth646,,Romaguera67,M,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,1054 Runte Wall,Garden Grove,California,Orange County,6059.0,92683,33.80232131747644,-117.88809321082206,302038.07,887993.39,130753
7e4b667e-726f-741a-6682-cb9f6f4a579f,1960-05-01,,999-31-7970,S99930207,X11187887X,Mrs.,Kassie598,Penny812,Wolff180,,Johns824,M,white,nonhispanic,F,Hayward  California  US,291 Bruen Well,Hawthorne,California,Los Angeles County,6037.0,90260,33.934866789049366,-118.3386692997889,13118.11,540786.21,16729
2e2f8d18-dcb0-e63f-e65f-c5a1d23ffdc2,1989-04-19,,999-28-4264,S99945734,X7571267X,Mrs.,Ana María762,,Delgadillo349,,Castro740,M,black,hispanic,F,Bogota  Bogota  CO,757 Jaskolski Spur Apt 41,Fremont,California,Alameda County,6001.0,94536,37.59542547549677,-122.06585456383957,255041.31,598051.48,164333
5fbfaab3-94df-e4e1-4015-b965fc947409,1952-05-14,2024-06-22,999-71-1515,S99996250,X29583507X,Mr.,Guillermo498,Mariano761,Urrutia540,,,S,other,hispanic,M,Gaudalajara  Jalisco  MX,618 Schiller Hollow Apt 16,Rancho Cucamonga,California,San Bernardino County,6071.0,91701,34.15995060576351,-117.54485810820456,97536.63,785056.0,41800
225fb9fb-5dc1-afce-b6e9-d67c71cc276b,1966-01-20,2021-06-14,999-89-5718,S99993851,X32729907X,Mr.,Phil587,Valentin929,Bauch723,,,W,white,nonhispanic,M,St. Helena  California  US,184 Hyatt Underpass,Hemet,California,Riverside County,6065.0,92545,33.84827495467306,-117.010870261398,88800.0,1608051.38,19952
f65e8732-8c78-f217-05c0-18a9b769498b,1991-05-05,,999-85-2135,S99982574,X39787022X,Ms.,Adela471,,Trejo396,,,S,white,hispanic,F,San Salvador  El Salvador  SV,917 Zboncak Park,Glendale,California,Los Angeles County,6037.0,91203,34.16195060129017,-118.22548286883544,265574.61,848006.19,56065
79148d74-c7b4-7a30-9a1d-3d3258bfd7c2,2017-03-16,,999-55-6328,,,,Sol312,Gilberto712,VonRueden376,,,,white,nonhispanic,M,Sacramento  California  US,486 Lehner Rest Suite 92,Los Osos,California,San Luis Obispo County,6079.0,93402,35.309410107591404,-120.85516670765848,31142.42,6107.92,150446
1b592266-c6f6-917d-1f00-9639b243704d,2005-02-16,,999-83-5430,S99961070,X45738136X,Ms.,John539,Casey401,Stroman228,,,,asian,nonhispanic,F,Indio  California  US,1037 Bailey Arcade,Garden Grove,California,Orange County,6059.0,92703,33.84122977452121,-117.97843169350384,155425.92,1105935.68,69499
550d526b-badd-dddc-e67e-eeee5064ad85,2017-11-25,,999-86-2712,,,,Miriam769,,Jacobs452,,,,white,hispanic,F,Exeter  California  US,731 Flatley Park Apt 16,Woodland,California,Yolo County,6113.0,95776,38.67818301054891,-121.77992745874504,17191.64,2319.14,158433
682a7187-ae91-2c29-a265-09971b532101,1959-10-22,,999-79-3657,S99945029,X68018777X,Mrs.,Lanelle105,Lashanda692,Ebert178,,Bode78,M,white,nonhispanic,F,Garden Grove  California  US,349 Murray Quay Suite 77,Mariposa County,California,Mariposa County,6043.0,95338,37.48623017623945,-120.01349550337818,416564.45,856473.73,185322
d4db3820-6bb0-c25a-6844-c79b8f30c2cf,1946-09-24,,999-27-3899,S99987662,X12123297X,Ms.,Britta584,Joaquina124,Grant908,,,S,white,hispanic,F,Yorba Linda  California  US,416 Rau Avenue Unit 79,Riverside,California,Riverside County,6065.0,92879,33.95670860032741,-117.48502038020897,1363952.98,920405.24,68127
8af5e09f-8e30-daf1-40cf-6d38007267ed,1967-10-16,,999-64-8719,S99950961,X50004039X,Mr.,Juan Carlos348,,Acevedo301,,,M,asian,hispanic,M,Bayamon  Puerto Rico  PR,451 Russel Manor Apt 91,Los Angeles,California,Los Angeles County,6037.0,91504,34.2000284006105,-118.3990183874993,188179.06,123570.23,80247
61ad32df-1a3b-446e-35e0-23fdc60526a2,1974-07-11,,999-60-3441,S99954385,X70508560X,Ms.,Sherril389,David908,Okuneva707,,,S,white,nonhispanic,F,Oakland  California  US,457 McKenzie Grove,Concord,California,Contra Costa County,6013.0,94519,37.92630643985588,-122.07652791955536,761231.25,593835.98,44020
a7013140-52a0-315f-8ba3-4b4ce71f47b9,1998-06-03,,999-43-4664,S99943812,X888791X,Mr.,Santos184,Floyd420,Veum823,,,,asian,nonhispanic,M,West Covina  California  US,590 Konopelski Trace,Stockton,California,San Joaquin County,6077.0,95207,38.05295451787305,-121.32826985228697,5834.05,191697.26,18714
a1ad5c8a-1ce2-8dbb-47df-fd9c7742c778,1999-07-17,,999-42-7326,S99924188,X33707523X,Ms.,Renetta865,Tameka381,Frami345,,,,white,nonhispanic,F,Laguna Woods  California  US,158 Keeling Ramp Apt 18,San Jose,California,Santa Clara County,6085.0,95054,37.37094967377818,-121.9171254504873,98413.27,29439.89,835774
d212cdec-75c5-5832-d294-2adce4ce6964,1956-09-06,,999-31-8993,S99910836,X83664399X,Mr.,Timoteo39,Pablo44,Tejeda887,,,S,white,hispanic,M,Puebla  Puebla  MX,1010 Mertz Light Unit 94,Lake of the Pines,California,Nevada County,6061.0,95603,38.94889200789853,-121.12573954977908,63091.41,1227838.75,18071
48b04a69-b87a-bea5-5b78-726edc015453,1992-07-28,,999-33-5472,S99963300,X38316185X,Ms.,Maude482,,Schaden604,,,S,white,hispanic,F,La Presa  California  US,710 Herzog Stravenue Apt 68,La Mirada,California,Los Angeles County,6037.0,90604,33.87903355493789,-118.05094207038964,204898.26,489848.72,196425
36300afc-6b2e-d8b4-ca82-1a7e4590c2d3,2018-03-03,,999-36-5262,,,,Elsa29,Elena945,Otero621,,,,white,hispanic,F,Carolina  Puerto Rico  PR,487 Grant Park Suite 21,Ontario,California,San Bernardino County,6071.0,91710,33.98939242431332,-117.67581327854268,1226.48,19084.26,3516
e8b9883b-61d2-aa4c-7cdc-60fafd2b0835,1974-09-30,,999-39-9418,S99986556,X6889843X,Mr.,Jamal145,Lynwood354,Medhurst46,,,M,white,hispanic,M,Culver City  California  US,535 Kuphal Fort,Santa Clarita,California,Los Angeles County,6037.0,91390,34.33207177018274,-118.5235444731558,152811.44,57722.84,101642
9c5256df-d5c5-6e85-9eb6-09027c69ba32,1960-03-31,,999-92-8665,S99916353,X52447605X,Mrs.,Fredericka800,Jamika47,Schamberger479,,Kutch271,M,black,nonhispanic,F,Santa Rosa  California  US,676 Aufderhar Passage Suite 35,West Covina,California,Los Angeles County,6037.0,91723,34.05046352952808,-117.95920829172069,384165.85,948960.54,69814
c551c193-6bcc-8a40-2202-3ac3bf0bef45,1977-11-20,,999-30-8490,S99916599,X66508352X,Ms.,Esperanza675,María Luisa888,Lovato727,,,S,white,hispanic,F,Juarez  Chihuahua  MX,840 Denesik Village Suite 7,Valinda,California,Los Angeles County,,0,34.068586296936736,-117.937378199883,940794.39,95102.37,118158
08f971d5-1f7d-0106-b092-9272217155e7,2000-07-13,,999-79-4243,S99965637,X43729019X,Ms.,Dacia646,Tamar361,Gottlieb798,,,,white,nonhispanic,F,Auburn Lake Trails  California  US,747 Hodkiewicz Lane Apt 95,Montclair,California,San Bernardino County,6071.0,91710,34.08717310812808,-117.7186402417269,8531.01,563573.96,22054
7afd2346-0cab-9ae1-ac31-cd7e875d87d1,1992-02-14,,999-35-2129,S99941240,X17934749X,Mr.,Terrence276,,O'Keefe54,,,M,white,hispanic,M,Menifee  California  US,384 Franecki Spur Suite 11,Visalia,California,Tulare County,6107.0,93291,36.3843222598799,-119.31574757378384,36918.51,68445.33,45341
ecfd1648-58b9-0cdf-8a9e-e41fb0e1dc81,1999-09-01,,999-34-8164,S99942712,X55508535X,Ms.,Shirlene698,Eura647,Schamberger479,,,,white,nonhispanic,F,Aliso Viejo  California  US,858 Lebsack Vista Apt 25,Solana Beach,California,San Diego County,6073.0,92075,32.984037048152935,-117.2673741858234,127082.87,214616.2,156223
1f1bca14-4c38-2f80-4c30-c5dff3c32dcb,1993-04-28,,999-44-5192,S99994783,X59916131X,Mrs.,Shantelle354,Jadwiga271,Paucek755,,Huel628,M,white,nonhispanic,F,East Porterville  California  US,1019 Bechtelar Crossroad,Inglewood,California,Los Angeles County,6037.0,90303,33.9334371085144,-118.29640050982756,9126.33,415398.84,22366
7a354820-0ab9-b078-2cf1-af70f0591b73,1952-05-14,2004-06-20,999-92-5313,S99991605,X80956288X,Mr.,Ramiro608,Ernesto186,Sepúlveda884,,,M,other,hispanic,M,Havana  Havana  CU,415 Hintz Byway Apt 43,Rancho Cucamonga,California,San Bernardino County,6071.0,91737,34.10170751280027,-117.59560903116316,103996.75,80725.84,41800
4e8572a8-e14e-2272-67eb-13025c72ff68,1996-12-08,,999-94-6632,S99943034,X84254152X,Mrs.,Lorriane838,,Spencer878,,Abshire638,M,asian,nonhispanic,F,Carlsbad  California  US,219 Weissnat Annex,San Diego,California,San Diego County,6073.0,92120,32.6882207274344,-116.95895794190643,351029.61,8829.11,75824
7876e051-7384-2996-c9eb-d81eca4f0bd1,1948-07-10,,999-99-4711,S99913184,X53572101X,Mrs.,Catherine271,Salley758,Wolf938,,Hackett68,W,white,nonhispanic,F,Los Angeles  California  US,593 Hermann Ramp Suite 68,Los Angeles,California,Los Angeles County,6037.0,90013,34.05497469141824,-118.21648974017933,1018187.88,472502.52,66049
462b2858-8895-10ef-131d-d37263a1a153,1984-10-28,,999-89-9636,S99974598,X22984692X,Mrs.,Adeline686,Coretta598,Ernser583,,King743,M,black,nonhispanic,F,San Diego  California  US,917 Bernier Byway Apt 51,Danville,California,Contra Costa County,6013.0,94528,37.76056613028426,-121.99606838015204,250259.63,1647549.62,181427
753af5d8-0b30-b5cf-d12e-59db262418a5,1974-07-14,,999-80-1579,S99926661,X83885128X,Mrs.,Victoria535,Susana117,Rincón417,,Vega377,M,white,hispanic,F,Bogota  Bogota  CO,255 Tillman Forge Suite 69,Eureka,California,Humboldt County,6023.0,95521,40.82119845486116,-124.18484966156552,223792.58,1196147.02,26914
1a3c436d-8282-809c-775d-2d3618a02d09,1968-04-27,,999-50-1191,S99983284,X71551046X,Mrs.,Frankie174,Dale454,Crist667,,Hermiston71,M,white,nonhispanic,F,West Covina  California  US,885 Corwin Highlands Unit 52,Cloverdale,California,Sonoma County,6097.0,95425,38.78035376574692,-123.08731575826218,1125854.23,1001615.44,59665
454e2254-0cae-ec39-2c6b-5909e3e2465e,1980-07-16,,999-60-5066,S99948479,X40315135X,Mrs.,Bennie663,Lupita673,Wiegand701,,Thiel172,M,white,nonhispanic,F,Fountain Valley  California  US,159 Spinka Meadow,Santa Rosa,California,Sonoma County,6097.0,95472,38.4074796600781,-122.85035338937598,567288.48,489458.72,113722
799238ed-258b-7aac-bc70-f2989ac97e6e,1963-10-21,1996-01-24,999-62-7435,S99967444,X61396404X,Mr.,Leif534,,Abshire638,,,M,white,hispanic,M,Aliso Viejo  California  US,392 Hermann Forge,Ontario,California,San Bernardino County,6071.0,91761,34.08805374729989,-117.5950531491528,6150.0,181223.7,22016
b3db104a-74b7-cea1-9378-47eba4046afe,1966-01-20,,999-51-1085,S99935776,X39277398X,Mr.,Frankie174,Arlie183,Senger904,,,M,white,nonhispanic,M,San Francisco  California  US,121 Stokes Promenade,Hemet,California,Riverside County,6065.0,92582,33.77346162650874,-116.96944190208325,11899.62,543074.11,19952
